x1,x2,y,aug
20.109208799035276,50.927651778448904,0.0,0
19.200600290155993,53.424007332418114,0.0,0
17.978130184987112,72.24171747854868,0.0,0
23.072942410578676,65.20451196432472,0.0,0
75.80183876340627,59.286278275660806,1.0,0
20.88383248569072,81.03416769171712,0.0,0
94.685964208552,44.07315266856081,1.0,0
23.899029982257115,50.61412645457994,0.0,0
26.661455456845406,37.748747195354014,0.0,0
75.47700870399949,32.50296789536728,1.0,0
99.3316845717689,53.83364193790613,1.0,0
19.739414914909105,49.23777259549985,0.0,0
23.286301621588716,76.7775448287244,0.0,0
74.13699427312449,34.80062928774993,1.0,0
71.45596920032364,39.76231475159544,1.0,0
74.60637483814178,15.010491052160162,1.0,0
18.94139390871776,65.63585179596848,0.0,0
90.19705145410046,64.20582808229972,1.0,0
19.302915448115645,76.35082354630039,0.0,0
71.19816405675957,30.702234553664567,1.0,0
70.9633865133538,77.58927903034933,1.0,0
74.05529581376962,56.273261245162296,1.0,0
29.455410087031026,59.088264575518856,0.0,0
71.66080405820139,31.213023866033453,1.0,0
23.078049909988863,45.066152418029915,0.0,0
76.36595895434934,66.17786134994763,1.0,0
77.21351953864686,74.88732136052242,1.0,0
82.99776331375132,26.072869285952166,1.0,0
19.242355958775548,54.48934510251551,0.0,0
73.32200343776823,17.646516176414252,1.0,0
11.431088131170618,35.999613849583184,0.0,0
100.0,48.25863284353149,1.0,0
76.237966589578,60.85198772891046,1.0,0
17.495642448137197,53.63817597073155,0.0,0
77.51515908981608,52.67813628021609,1.0,0
79.73413776009282,19.5503519328026,1.0,0
26.28242812532322,39.660865374692236,0.0,0
14.911611606830844,75.31755806395942,0.0,0
80.38789503320116,44.94533441531002,1.0,0
26.809767746624114,45.857556406513645,0.0,0
26.923062607721764,50.58883248501144,0.0,0
18.508426580116538,85.15054362728985,0.0,0
21.673206938773074,44.261430702476446,0.0,0
79.169672638295,15.068178409804318,1.0,0
26.111250041998534,46.53164459535725,0.0,0
74.38678372049912,56.20919733011595,1.0,0
74.63864878072212,62.51300255220894,1.0,0
75.46703187504158,66.29523707306215,1.0,0
92.63070867211378,60.38741552001005,1.0,0
21.605583843518392,78.47777425167263,0.0,0
98.98787804496367,40.82919305765878,1.0,0
86.66124742091684,68.60122789762768,1.0,0
84.88221619647084,15.400813911961464,1.0,0
83.69894431062042,62.15695008642438,1.0,0
25.30324609591058,100.0,0.0,0
72.13922082649002,23.249448884524043,1.0,0
0.0,60.79992226733217,0.0,0
77.15544414198699,44.9090372963587,1.0,0
22.836080679103056,35.41234704975906,0.0,0
16.400955423611464,86.07318181189684,0.0,0
27.054567548743353,40.603745630241264,0.0,0
27.972194931362456,90.08188193855054,0.0,0
23.41225875033292,55.6110326446851,0.0,0
85.77016424744211,71.502653935094,1.0,0
28.724784616080022,76.1801570593015,0.0,0
17.996490201796636,59.90983941210569,0.0,0
90.36352676247031,67.99143701394269,1.0,0
74.78420820082118,39.51268919341494,1.0,0
3.376094974871429,63.623398849056755,0.0,0
22.531331304196087,52.000324033902295,0.0,0
26.95200082224814,36.02026370935057,0.0,0
73.34594982230398,25.589837416187606,1.0,0
21.41614161582259,38.269500995948356,0.0,0
